id,name,state,created_at,updated_at,Route.Stop,Route.Latitude,Route.Longitude
630219,FLAY,NC,6/13/12 13:57,5/6/13 21:17,1,35.462589,-81.454687
630220,MARSHALL,NC,6/13/12 13:57,5/6/13 21:17,1,35.910946,-82.648978
630221,HENDERSONVIL,NC,6/13/12 13:57,4/2/15 22:11,1,35.296604,-82.386382
630222,MURPHY,NC,6/13/12 13:57,6/13/12 13:57,1,35.167366,-84.04483
630223,LLOYD XROADS,NC,6/13/12 13:57,6/13/12 13:57,1,36.286521,-76.720315
630224,DORTCHES,NC,6/13/12 13:57,6/28/15 18:25,1,35.999158,-77.835653
630225,DURHAM,NC,5/9/12 18:02,4/25/19 18:06,1,36.09012,-78.952424
630226,MONTICELLO,NC,6/13/12 13:57,5/31/19 13:58,1,36.259137,-79.69181
630227,FAIRVIEW,NC,6/13/12 13:57,6/13/12 13:57,1,36.338252,-80.690148
630228,TODD,NC,6/13/12 13:57,5/14/21 13:15,1,36.271419,-81.590712
630229,JARVISBURG,NC,6/13/12 13:57,6/13/12 13:57,1,36.320849,-75.939942
630230,HERTFORD,NC,6/13/12 13:57,6/22/15 19:23,1,36.144472,-76.447128
630231,JACKSON,NC,6/13/12 13:57,4/25/19 17:16,1,36.533428,-77.376646
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,1,36.451444,-78.441076
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,2,36.454492,-78.460076
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,3,36.461514,-78.473597
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,4,36.471835,-78.482692
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,5,36.486458,-78.489305
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,6,36.49457,-78.503063
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,7,36.49451,-78.516776
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,8,36.491394,-78.533396
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,9,36.491795,-78.550167
630232,BULLOCK,NC,5/9/12 18:01,5/9/12 18:01,10,36.499264,-78.563716
630233,ASHLAND,NC,6/13/12 13:57,5/31/19 13:59,1,36.295583,-79.496068
630234,MOUNT AIRY,NC,6/13/12 13:57,5/30/19 21:03,1,36.496198,-80.536193
630301,STURGILLS,NC,6/13/12 13:57,6/13/12 13:57,1,36.556987,-81.487484
630302,SILOAM,NC,6/13/12 13:57,6/13/12 13:57,1,36.346078,-80.605354
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,1,36.4691,-79.126583
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,2,36.446067,-79.145683
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,3,36.446067,-79.1599
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,4,36.431533,-79.1592
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,5,36.41765,-79.1603
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,6,36.404017,-79.154667
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,7,36.38575,-79.13725
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,8,36.3723,-79.14025
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,9,36.35875,-79.144717
630303,OSMOND,NC,5/9/12 18:00,5/9/12 18:00,10,36.345917,-79.137733
630304,GUPTON,NC,6/13/12 13:57,6/21/16 13:15,1,36.148069,-78.111464
630305,RHEASVILLE,NC,5/9/12 18:02,4/25/19 17:16,1,36.465325,-77.694199
630306,OLD TRAP,NC,6/13/12 13:57,6/13/12 13:57,1,36.18604,-76.008919
630307,PINELOG,NC,6/13/12 13:57,6/13/12 13:57,1,34.996955,-83.965462
630308,FRENCH BROAD RIVER,NC,6/13/12 13:57,8/11/21 0:07,1,35.14368,-82.838636
630309,MCGINNIS CROSSROAD,NC,6/13/12 13:57,6/13/12 13:57,1,35.212517,-82.00025
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,1,35.684883,-80.855517
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,2,35.6942,-80.844067
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,3,35.692883,-80.831483
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,4,35.696283,-80.819283
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,5,35.702117,-80.803917
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,6,35.698817,-80.78525
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,7,35.699233,-80.7649
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,8,35.708117,-80.745467
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,9,35.715467,-80.7307
630310,OSWALT,NC,5/9/12 18:02,3/29/15 19:02,10,35.724733,-80.708817
630311,JONES CORNER,NC,6/13/12 13:57,6/13/12 13:57,1,35.102074,-77.196008
630312,DUDLEY,NC,6/13/12 13:57,5/31/19 14:20,1,35.268439,-78.048124
630313,CONGLETON,NC,6/13/12 13:57,6/13/12 13:57,1,35.752302,-77.231081
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,1,35.174806,-79.360806
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,2,35.175944,-79.341194
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,3,35.179139,-79.323111
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,4,35.185694,-79.305833
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,5,35.194806,-79.294139
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,6,35.205111,-79.282806
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,7,35.210556,-79.268639
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,8,35.216028,-79.251972
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,9,35.214583,-79.235
630314,LAKE SURF,NC,5/9/12 18:02,4/25/19 17:52,10,35.20475,-79.219444
630315,BETHEL,NC,6/13/12 13:57,5/27/19 18:40,1,34.95288,-79.281218
630316,CYPRESS LAKES,NC,6/13/12 13:57,5/31/19 14:20,1,34.930302,-78.853659
630317,BELGRADE,NC,6/13/12 13:57,6/13/12 13:57,1,34.900276,-77.360718
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,1,35.59119,-79.33282
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,2,35.5878,-79.35512
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,3,35.57981,-79.37062
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,4,35.56816,-79.37871
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,5,35.55413,-79.38872
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,6,35.54865,-79.40389
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,7,35.53662,-79.41302
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,8,35.52336,-79.41456
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,9,35.51329,-79.42658
630318,GOLDSTON,NC,5/9/12 18:01,4/25/19 16:17,10,35.50505,-79.43973
630319,ERNUL,NC,6/13/12 13:57,6/13/12 13:57,1,35.24401,-77.060064
630900,RAEFORD,NC,6/13/12 13:57,2/16/14 2:43,1,35.009029,-79.309279
630902,SHEEP RIDGE,NC,6/13/12 13:57,6/13/12 13:57,1,35.045768,-77.069527
630903,BROAD CREEK,NC,6/13/12 13:57,6/13/12 13:57,1,34.730059,-76.93592
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,1,35.301111,-79.893611
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,2,35.298889,-79.91
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,3,35.302222,-79.925833
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,4,35.308611,-79.940556
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,5,35.319167,-79.946389
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,6,35.325833,-79.953611
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,7,35.335278,-79.968611
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,8,35.341111,-79.981111
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,9,35.353611,-79.976389
630904,UWHARRIE NF,NC,5/9/12 18:02,5/9/12 18:02,10,35.211111,-79.963333
630905,DISMAL SWAMP,NC,6/13/12 13:57,4/25/19 18:16,1,35.6086,-77.010083
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,1,35.771028,-83.101083
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,2,35.755111,-83.094194
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,3,35.745972,-83.092611
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,4,35.733778,-83.090167
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,5,35.724194,-83.088278
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,6,35.722028,-83.0825
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,7,35.723278,-83.074083
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,8,35.726583,-83.071722
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,9,35.731944,-83.061833
630906,WATERVILLE,NC,6/13/12 13:57,10/16/12 15:20,10,35.741083,-83.056833
630907,N MILLS RIV,NC,6/13/12 13:57,3/13/21 0:52,1,35.406969,-82.643219
630908,BUSICK,NC,6/13/12 13:57,4/8/13 19:46,1,35.76973,-82.198263
630909,TABLE ROCK,NC,6/13/12 13:57,5/6/13 21:16,1,35.856819,-81.78965
630910,HIGHLANDS,NC,6/13/12 13:57,8/10/21 23:59,1,35.041815,-83.20278
630911,KYLE,NC,6/13/12 13:57,6/13/12 13:57,1,35.223213,-83.602774
630912,ANDREWS,NC,6/13/12 13:57,6/13/12 13:57,1,35.234581,-83.853034
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,1,35.6086,-77.010083
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,2,35.60055,-76.99875
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,3,35.596683,-76.98935
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,4,35.59695,-76.971467
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,5,35.6057,-76.964967
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,6,35.61755,-76.972567
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,7,35.628617,-76.9788
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,8,35.640683,-76.9491
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,9,35.6518,-76.967717
630913,DISMAL SWAMP,NC,5/9/12 18:02,4/25/19 17:55,10,35.662817,-76.964083
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,1,35.6086,-77.010083
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,2,35.60055,-76.99875
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,3,35.596683,-76.98935
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,4,35.59695,-76.971467
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,5,35.6057,-76.964967
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,6,35.61755,-76.972567
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,7,35.628617,-76.9788
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,8,35.640683,-76.9691
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,9,35.6518,-76.967717
630914,WASHINGTON,NC,6/13/12 13:57,6/13/12 13:57,10,35.662817,-76.964083
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,1,35.532998,-79.870872
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,2,35.54744,-79.871694
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,3,35.550692,-79.885523
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,4,35.537922,-79.886911
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,5,35.527013,-79.895589
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,6,35.529186,-79.909582
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,7,35.537102,-79.91975
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,8,35.538437,-79.934988
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,9,35.548228,-79.936269
630986,RANDOLPH,NC,5/9/12 18:01,4/25/19 16:57,10,35.547856,-79.923794
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,1,35.3715,-80.9739
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,2,35.3823,-80.9569
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,3,35.3819,-80.9432
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,4,35.3779,-80.9347
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,5,35.3795,-80.9216
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,6,35.3927,-80.9228
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,7,35.4073,-80.9264
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,8,35.4214,-80.9169
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,9,35.4143,-80.9077
631389,MECKLENBURG,NC,5/9/12 18:02,4/25/19 17:19,10,35.4075,-80.901
631636,BILLS CREEK ROAD,NC,5/9/12 18:01,4/25/19 16:57,,,
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,1,34.77811,-76.51411
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,2,34.76686,-76.51794
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,3,34.75729,-76.5279
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,4,34.74601,-76.52298
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,5,34.73719,-76.53947
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,6,34.73664,-76.55324
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,7,34.72905,-76.57152
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,8,34.71358,-76.57865
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,9,34.69956,-76.57791
634788,CARTERET,NC,6/13/12 13:57,6/13/12 13:57,10,34.69508,-76.56132
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,1,34.41077,-77.6718
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,2,34.4204,-77.6847
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,3,34.4313,-77.6912
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,4,34.4398,-77.7039
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,5,34.4495,-77.6968
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,6,34.4574,-77.6826
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,7,34.4575,-77.6684
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,8,34.4693,-77.6624
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,9,34.4779,-77.6714
637231,PENDER,NC,5/9/12 18:02,6/21/21 20:00,10,34.4767,-77.6889
638167,BEAUFORT,NC,6/13/12 13:57,7/12/13 14:30,,,
639017,COWEETA LTER?,NC,5/9/12 18:02,4/25/19 17:56,,,
639018,FORT BRAGG,NC,5/9/12 18:02,2/8/13 15:59,,,
639019,LONGSTREET ROAD,NC,5/9/12 18:02,5/9/12 18:02,,,
639240,unknown 2,NC,6/13/12 13:57,6/13/12 13:57,1,35.430672,-82.161774
639317,OSMOND,NC,6/13/12 13:57,5/30/19 20:58,1,36.47472,-79.115256
639318,OSWALT,NC,6/13/12 13:57,8/13/19 21:41,1,35.682616,-80.861922
639319,Long Bottom Road,NC,9/24/12 20:36,5/30/19 21:24,,,
639320,BRP French Broad,NC,10/13/12 1:02,4/8/13 19:15,,,
639321,Worry Crossroads,NC,10/13/12 1:28,4/8/13 19:16,,,
639322,Headwaters Road,NC,10/13/12 1:46,4/8/13 19:51,,,
639323,South Mountains State Park,NC,10/13/12 2:02,12/8/17 15:11,,,
639324,Windy Hill Hartzog,NC,10/13/12 2:12,6/15/16 14:35,,,
639325,Bent Creek-Wash Creek,NC,10/13/12 2:21,4/19/18 19:19,,,
639326,Green River Cove Road,NC,10/13/12 2:29,4/8/13 19:21,,,
639327,Green River-Reasonover,NC,10/14/12 0:40,4/8/13 19:22,,,
639328,Cascade Lake,NC,10/14/12 0:49,6/11/19 12:50,,,
639329,Todd-Fleetwood,NC,10/14/12 1:00,5/12/15 18:55,,,
639330,Sandy Mush,NC,10/14/12 1:07,5/19/22 17:46,,,
639331,Pores Knob,NC,10/14/12 1:13,5/31/19 13:36,,,
639332,Johnson Bridge NC 10,NC,10/14/12 1:29,4/19/18 19:19,,,
639333,Wayah Road,NC,10/14/12 1:40,5/30/19 20:41,,,
639334,Adako Road NC 90,NC,10/14/12 1:54,6/29/18 19:35,,,
639335,Balsam Grove,NC,10/14/12 2:01,8/1/14 0:23,,,
639336,Sky Valley-Pinnacle,NC,10/14/12 2:06,7/12/17 20:46,,,
639337,Bollinger US 64,NC,10/14/12 22:36,4/8/13 19:35,,,
639338,Mertie Road,NC,10/14/12 22:56,4/8/13 19:36,,,
639339,Paint Rock,NC,10/14/12 23:04,5/24/22 14:13,,,
639340,Table Rock-Road 496,NC,10/14/12 23:30,6/29/18 19:45,,,
639341,Yellow Creek,NC,10/14/12 23:38,10/14/12 23:38,,,
639342,Fontana NC 28,NC,10/14/12 23:45,10/14/12 23:45,,,
639343,Panthertop Ranger,NC,10/14/12 23:58,5/13/15 12:18,,,
639344,Ellijay Road,NC,10/15/12 0:08,5/30/19 20:59,,,
639345,Tusquittee,NC,10/15/12 0:14,10/15/12 0:14,,,
639346,Poplar,NC,10/15/12 0:20,10/15/12 0:20,,,
639347,Valdese,NC,10/24/12 17:37,5/6/13 21:21,,,
639348,Yancey 1109,NC,10/24/12 18:20,4/8/13 19:50,,,
639349,New River,NC,10/24/12 18:52,5/10/22 13:58,,,
639350,BRP Folk Art Center,NC,10/24/12 19:38,10/24/12 19:38,,,
639351,Beaverdam Township,NC,10/25/12 18:00,10/25/12 18:00,,,
639352,South Mills River,NC,10/25/12 18:27,10/25/12 18:27,,,
639353,Burningtown,NC,11/12/12 20:48,11/12/12 21:53,,,
639354,Macon5234,NC,11/12/12 20:51,11/12/12 21:03,,,
639355,SE Jordan Lake,NC,11/13/12 17:47,5/30/19 18:34,,,
639356,Fall Creek,NC,12/9/12 2:49,5/11/22 0:38,,,
639357,Horse Cove,NC,12/12/12 18:11,12/12/12 18:11,,,
639358,Sampson,NC,12/15/12 1:50,5/10/22 15:04,,,
639359,,NC,2/20/13 21:04,6/10/19 19:47,,,
639360,SR 496,NC,3/14/13 0:20,5/30/19 20:41,,,
639361,SR 496,NC,3/14/13 0:20,5/30/19 20:41,,,
639362,Fall Creek,NC,4/23/13 9:38,5/31/19 13:22,,,
639363,Pinehurst-North,NC,5/6/13 1:11,5/6/13 1:16,,,
639364,Pinehurst,NC,5/6/13 1:16,5/31/19 13:27,,,
639365,Melvin,NC,6/21/13 18:40,6/21/13 18:50,,,
639366,MY yard,NC,2/13/15 1:29,5/31/19 13:58,,,
639367,,NC,3/29/15 20:06,3/29/15 20:06,,,
639368,Longbottom Rd.,NC,5/1/15 0:32,5/1/15 0:32,,,
639369,612,NC,5/5/15 1:26,5/31/19 14:12,,,
639370,,NC,6/1/15 20:35,6/1/15 20:35,,,
639371,Calabash-Ash,NC,6/2/15 10:59,4/17/19 3:41,,,
639372,Clayton,NC,6/23/16 14:41,6/23/16 14:47,,,
639373,TWE,NC,6/23/16 14:48,6/6/19 19:10,,,
639374,Beautancus,NC,9/27/16 13:41,6/6/19 19:13,,,
639375,,NC,2/27/17 0:39,2/27/17 0:47,,,
639376,moon,NC,2/27/17 0:39,2/27/17 0:46,,,
639377,Hidden Lake,NC,4/15/17 4:30,4/15/17 4:30,,,
639378,,NC,5/10/17 20:21,5/10/17 20:24,,,
639379,PAINT CREEK,NC,5/10/17 20:26,6/7/19 14:05,,,
639380,,NC,5/14/17 23:30,5/14/17 23:33,,,
639381,Satterthwaite Creek,NC,6/14/17 9:06,6/7/19 14:09,,,
639382,SOMO,NC,12/8/17 14:48,12/8/17 15:14,,,
639383,TEST2,NC,3/15/18 18:48,3/15/18 18:48,,,
639384,Cascade Lake,NC,7/16/18 14:41,7/16/18 14:41,,,
639385,Turnberry,NC,2/6/19 4:27,2/6/19 4:27,,,
639386,,NC,4/16/19 18:35,4/16/19 18:35,,,
639387,Daybreak Route2,NC,4/17/19 3:17,4/17/19 3:17,,,
639388,,NC,4/19/19 2:13,5/18/19 17:54,,,
639389,Hoopers Creek-Barnhill,NC,5/4/19 1:15,5/4/19 1:15,,,
639390,Trubble's Route,NC,3/22/20 23:18,3/22/20 23:18,,,
639391,Durham,NC,4/5/20 19:56,4/5/20 19:56,,,
639392,Dowd Rd.,NC,5/3/20 21:32,5/3/20 21:32,,,
639393,Goodwin Forest,NC,5/3/20 21:37,5/3/20 21:37,,,
639394,CorollaNC,NC,5/11/20 13:21,5/11/20 13:21,,,
639395,,NC,12/1/20 16:52,12/1/20 16:52,,,
639396,Windsor-Greens Cross,NC,2/16/21 23:17,2/16/21 23:17,,,
639397,Bahama,NC,2/17/21 12:33,2/17/21 12:33,,,
639398,Verona,NC,5/10/21 17:29,5/10/21 17:29,,,
639399,Camp Lejeune,NC,5/10/21 17:41,5/10/21 17:41,,,
639400,Corolla - Pine Island,NC,5/19/21 19:47,5/19/21 19:47,,,
639401,Dare 1 - duck /SS,NC,5/20/21 18:35,5/20/21 18:35,,,
639402,sandhills gamelands,NC,5/23/21 14:05,5/23/21 14:05,,,
639403,,NC,6/6/21 20:29,6/6/21 20:29,,,
639404,Dare 2 - Kitty Hawk  - 6855-2,NC,6/7/21 22:26,6/7/21 22:26,,,
639405,Baptist Road,NC,6/23/21 17:50,5/17/22 17:06,,,
639406,super,NC,7/30/21 12:23,7/30/21 12:23,,,
639407,Bobcat Mountain,NC,8/1/21 14:17,8/1/21 14:17,,,
639408,Saddle Mountain,NC,9/19/21 18:27,9/19/21 18:27,,,
639409,MBBS/Nightjar Route,NC,1/16/22 4:54,1/16/22 4:54,,,
639410,NC thigpen,NC,3/14/22 17:05,3/14/22 17:05,,,
639411,,NC,3/18/22 20:47,3/18/22 20:47,,,
639412,catawba,NC,4/9/22 18:42,4/9/22 18:42,,,
639413,,NC,4/9/22 19:16,4/9/22 19:16,,,
639414,JME route,NC,4/19/22 2:22,5/12/22 1:05,,,
639415,Transis Camp Road County Route,NC,4/21/22 1:47,4/21/22 1:47,,,
639416,Uzzle Route,NC,4/26/22 23:26,4/26/22 23:26,,,
639417,Paint Rock,NC,5/5/22 13:16,5/11/22 15:55,,,
639418,Paint Rock,NC,5/5/22 13:18,5/11/22 15:56,,,
639419,Chatham County-Jordan Lake Nightjar Survey,NC,5/15/22 0:03,5/15/22 0:03,,,
639420,Fontana,NC,6/14/22 16:03,6/14/22 16:03,,,
640001,FORMAN,ND,6/13/12 13:57,6/13/12 13:57,1,46.153797,-97.675324
640002,WALCOTT,ND,6/13/12 13:57,6/13/12 13:57,1,46.485471,-97.010054
640003,SYDNEY,ND,6/13/12 13:57,6/13/12 13:57,1,46.747719,-98.481208
640004,EDGELEY,ND,6/13/12 13:57,6/13/12 13:57,1,46.34069,-98.682815
640005,LAKE GEORGE,ND,6/13/12 13:57,6/13/12 13:57,1,46.806028,-99.468803
640006,DANZIG,ND,6/13/12 13:57,6/13/12 13:57,1,46.142853,-99.482199
640007,KEMPTON,ND,6/13/12 13:57,6/13/12 13:57,1,47.845611,-97.603516
640008,EMERADO,ND,6/13/12 13:57,6/13/12 13:57,1,47.96193,-97.407743
640009,COOPERSTOWN,ND,6/13/12 13:57,6/13/12 13:57,1,47.485924,-98.24398
640010,WIMBLEDON,ND,6/13/12 13:57,6/13/12 13:57,1,47.167986,-98.488592
640011,HORSEHEAD LK,ND,6/13/12 13:57,6/13/12 13:57,1,47.067517,-99.63043
640012,BUCHANAN,ND,6/13/12 13:57,6/13/12 13:57,1,47.081102,-99.05918
640013,BOWESMONT,ND,6/13/12 13:57,6/13/12 13:57,1,48.752969,-97.184875
640014,NASH,ND,6/13/12 13:57,6/13/12 13:57,1,48.456345,-97.535781
640015,LAKOTA,ND,6/13/12 13:57,6/13/12 13:57,1,48.029659,-98.433379
640016,WEBSTER,ND,6/13/12 13:57,6/13/12 13:57,1,48.281881,-98.724638
640017,ROLLA,ND,6/13/12 13:57,6/13/12 13:57,1,48.747479,-99.613529
640018,NILES,ND,6/13/12 13:57,6/13/12 13:57,1,48.26723,-99.35131
640019,REGAN,ND,6/13/12 13:57,6/13/12 13:57,1,47.272718,-100.558739
640020,FORBES,ND,6/13/12 13:57,6/13/12 13:57,1,46.284587,-100.795302
640021,DICKINSON,ND,6/13/12 13:57,6/13/12 13:57,1,46.948473,-102.851951
640022,DUNN CENTER,ND,6/13/12 13:57,6/13/12 13:57,1,47.49876,-102.609495
640023,CARPIO,ND,6/13/12 13:57,6/13/12 13:57,1,48.444716,-101.647231
640024,LORAINE,ND,6/13/12 13:57,6/13/12 13:57,1,48.864766,-101.54055
640025,TOBACCO,ND,6/13/12 13:57,3/22/23 20:23,1,48.114135,-103.137099
640026,STANLEY,ND,5/9/12 18:02,4/25/19 17:52,1,48.269278,-102.461432
640027,ABERCROMBIE,ND,6/13/12 13:57,6/13/12 13:57,1,46.413245,-96.756873
640028,DENBIGH,ND,6/13/12 13:57,6/13/12 13:57,1,48.400412,-100.657393
640029,LARK,ND,6/13/12 13:57,6/13/12 13:57,1,46.443971,-101.414305
640030,BOWMAN,ND,6/13/12 13:57,6/13/12 13:57,1,46.20567,-103.431899
640031,ZAP,ND,6/13/12 13:57,6/13/12 13:57,1,47.408639,-101.932387
640032,GORHAM,ND,6/13/12 13:57,6/13/12 13:57,1,47.234059,-103.321357
640033,ROOSEVELT PK,ND,6/13/12 13:57,3/22/23 20:25,1,47.617127,-103.545097
640034,CEDAR CREEK,ND,6/13/12 13:57,6/13/12 13:57,1,45.94424,-101.63941
640035,GOLVA,ND,6/13/12 13:57,6/13/12 13:57,1,46.731082,-103.987075
640036,BENTLEY,ND,6/13/12 13:57,6/13/12 13:57,1,46.104148,-102.060821
640037,GLEN ULLIN,ND,6/13/12 13:57,6/13/12 13:57,1,46.775804,-101.928351
640038,WILD ROSE,ND,6/13/12 13:57,6/13/12 13:57,1,48.589985,-103.059226
640039,POWERS LAKE,ND,6/13/12 13:57,6/13/12 13:57,1,48.662116,-102.690681
640040,PARSHALL,ND,5/9/12 18:02,4/25/19 17:49,1,47.977652,-102.043349
640041,DOUGLAS CRK,ND,6/13/12 13:57,6/13/12 13:57,1,47.746589,-101.50772
640042,SHEYENNE LK,ND,6/13/12 13:57,6/13/12 13:57,1,47.646268,-100.054283
